,id,month,year,document_type,headline,byline,page,pub_date,word_count
1775,4fc0520c45c1498b0d24beed,6,1905,article,"""Natural"" Religion.",na,BR428,1905-06-24T00:00:00Z,207
1776,4fc0520c45c1498b0d24bef3,6,1905,article,"In the Arizona Desert.; CURLY. A TALE OF THE ARIZONA DESERT. By Roger Pocock. With illustrations from drawings by Stanley L. Wood; One volume. Pp. 320. Boston: Little, Brown & Co. $1.50.",na,BR418,1905-06-24T00:00:00Z,818
1777,4fc0520c45c1498b0d24befc,6,1905,article,BOSTON NOTES.,na,BR425,1905-06-24T00:00:00Z,456
1778,4fc0532b45c1498b0d2512a9,6,1905,article,Some Good Sellers.,na,BR421,1905-06-24T00:00:00Z,270
1779,4fc0471345c1498b0d21b6a6,6,1905,article,Political Economy,na,BR428,1905-06-24T00:00:00Z,242
1780,4fc048a445c1498b0d2229a0,6,1905,article,"ABOUT AUTHORS.; What Some of Them Are Saying, Writing or Planning.",na,BR428,1905-06-24T00:00:00Z,1263
1781,4fc0520c45c1498b0d24bef4,6,1905,article,TOO MUCH LIGHT.,na,BR420,1905-06-24T00:00:00Z,679
1782,4fc045ff45c1498b0d216785,6,1905,article,"Influence of a Picture.; THE WEIRD PICTURE. By John R. Carling. Illustrated by Cyrus Cuneo. 12mo Pp. 283. Boston: Little, Brown & Co. $1.50.",na,BR419,1905-06-24T00:00:00Z,377
1783,4fc0520c45c1498b0d24beef,6,1905,article,"""The Romance of Savoy.""",na,BR421,1905-06-24T00:00:00Z,306
1784,4fc0520c45c1498b0d24befe,6,1905,article,Another John Knox.,na,BR428,1905-06-24T00:00:00Z,235
1785,4fc0532b45c1498b0d25129c,6,1905,article,LONDON NEWS.; Doings of English Authors and Publishers -- The Latest Announcements.,Special Cable to THE NEW YORK TIMES. W,BR414,1905-06-24T00:00:00Z,279
1786,4fc0455345c1498b0d213099,6,1905,article,"ST. FRANCIS.; Miss de Selincourt's Description of the Scenes of His life, with a Preface by Paul Sabatier.*",na,BR418,1905-06-24T00:00:00Z,1036
1787,4fc0532b45c1498b0d25129d,6,1905,article,"Greek Influences.; THE PROGRESS OF HELLENISM IN ALEXANDER'S EMPIRE. By John Pentland Mahaffy, C.V.O.D.D.D.C.L., sometime Professor of Ancient History in the University of Dublin. 12mo. Pp. 154. Chicago: The University of Chicago Press. $1.",na,BR415,1905-06-24T00:00:00Z,297
1788,4fc045ff45c1498b0d216786,6,1905,article,THE POOR POETS.(2),ANNA BLANCHE McGILL,BR423,1905-06-24T00:00:00Z,1057
1789,4fc048a445c1498b0d2229ab,6,1905,article,THE GEORGIA COAST.; ON TYBEE KNOLL. A STORY OF THE GEORGIA COAST. By James B. Connolly. Illustrated by Ch. Weber-Ditzler. One volume. Pp. 285. New York: A.S. Barnes & Co. $1.25.,na,BR418,1905-06-24T00:00:00Z,527
1790,4fc049a045c1498b0d227169,6,1905,article,Shakespeare and Cervantes.,na,BR421,1905-06-24T00:00:00Z,715
1791,4fc0520c45c1498b0d24bee7,6,1905,article,"TOPICS OF THE WEEK.; Centenary of Giuseppe Mazzini -- The Ethics of Biography -- Did Shakespeare Read ""Don Quixote""?",na,BR413,1905-06-24T00:00:00Z,266
1792,4fc0520c45c1498b0d24bef6,6,1905,article,FOOLISH FINANCE.; A Mistaken Idea Prevails of the Origin of the New Book of Humor -- What It Is Like.,na,BR421,1905-06-24T00:00:00Z,999
1793,4fc0520c45c1498b0d24beff,6,1905,article,Royal Academy Exhibitors.,na,BR419,1905-06-24T00:00:00Z,297
1794,4fc048a445c1498b0d2229a3,6,1905,article,"Iowa as a Territory.; IOWA. THE FIRST FREE STATE IN THE LOUISIANA PURCHASE. FROM ITS DISCOVERY TO THE ADMISSION OF THE STATE INTO THE UNION, 1673-1846. By William Salter. Illustrations and plans. One volume. Pp. 289. Chicago: A.C. McClurg & Co.",na,BR414,1905-06-24T00:00:00Z,528
1795,4fc0532b45c1498b0d25129e,6,1905,article,MR. CABLE.,na,BR420,1905-06-24T00:00:00Z,391
1796,4fc0471345c1498b0d21b6a9,6,1905,article,An Oasis in the Desert.,T.J. HUNT,BR422,1905-06-24T00:00:00Z,484
1797,4fc048a445c1498b0d2229a4,6,1905,article,The Snare of Politics.; THE ULTIMATE PASSION. By Philip Verrill Mighels. 12mo. New York: Harper & Brothers. $1.50.,na,BR415,1905-06-24T00:00:00Z,499
1798,4fc049a045c1498b0d227167,6,1905,article,Appleton's New Magazine.,na,BR421,1905-06-24T00:00:00Z,230
1799,4fc0532b45c1498b0d25129f,6,1905,article,Irish Myths and Legends.,WILLIAM J. BALFE,BR423,1905-06-24T00:00:00Z,886
1800,4fc03a7d45c1498b0d1e2ea9,7,1905,article,The July Studio.,na,BR436,1905-07-01T00:00:00Z,166
1801,4fc0451845c1498b0d212357,7,1905,article,The Self-Made Patriarch.; PRINCESS SUKEY. The Story of a Pigeon and Her Human Friends. By Marshall Saunders. 8vo. Pp. 336. New York: Eaton & Mains. $1.75.,na,BR434,1905-07-01T00:00:00Z,384
1802,4fc0466a45c1498b0d2181d5,7,1905,article,Review 3 -- No Title,na,BR429,1905-07-01T00:00:00Z,71
1803,4fc0478745c1498b0d21d9e7,7,1905,article,"A ""BIOGRAPHICAL"" STEVENSON.",na,BR436,1905-07-01T00:00:00Z,578
1804,4fc048a445c1498b0d2229f0,7,1905,article,He Did Not Make the Fountain.,na,BR436,1905-07-01T00:00:00Z,85
1805,4fc0451845c1498b0d21235f,7,1905,article,MR. CLAUDE BRUCE.,na,BR436,1905-07-01T00:00:00Z,344
1806,4fc04ef545c1498b0d23eb1d,7,1905,article,"POSITIVE MR. JEBB.; His Vigorously Written and Remarkably Readably "" Studies in Colonial Nationalism.""*",na,BR432,1905-07-01T00:00:00Z,2748
1807,4fc052b345c1498b0d24ed48,7,1905,article,"A Scotch View of ""Nancy Stair.""",KATE BROWNLEE SHERWOOD,BR439,1905-07-01T00:00:00Z,441
1808,4fc052b345c1498b0d24ed49,7,1905,article,AMERICAN HISTORY.; The Second Volume of the ChancellorHewes Record of Three Centuries.*,na,BR434,1905-07-01T00:00:00Z,795
1809,4fc03a7d45c1498b0d1e2e9c,7,1905,article,"Balloons and Airships.; BALLOONS, AIRSHIPS, AND FLYING MACHINES. By Gertrude Bacon. Portraits and Illustrations. 8vo. Pp. 124. New York: Dodd, Mead & Co. 50 cents.",na,BR441,1905-07-01T00:00:00Z,340
1810,4fc0451845c1498b0d212355,7,1905,article,"Lamprecht's Essays.; WHAT IS HISTORY? Five Lectures on the Modern Science of History. By Karl Lamprecht, Ph.D., LL.D. Translated from the German by E.A. Andrews. New York: The Macmillan Company. $1.25.",na,BR439,1905-07-01T00:00:00Z,511
1811,4fc03a7d45c1498b0d1e2e9d,7,1905,article,Plans of Some of Them -- Forthcoming New Books.,na,BR443,1905-07-01T00:00:00Z,1185
1812,4fc0451845c1498b0d21235d,7,1905,article,CAPE COD FOLK.; PARTNERS OF THE TIDE. By Joseph C. Lincoln. Illustrated by Charlotte Weber. Decorations by John Rae. One volume. Pp. 400. New York: A.S. Barnes & Co. $1.50.,na,BR433,1905-07-01T00:00:00Z,682
1813,4fc048a445c1498b0d2229ed,7,1905,article,IS WILDE ALIVE?,na,BR439,1905-07-01T00:00:00Z,159
1814,4fc048a445c1498b0d2229f3,7,1905,article,The Murder of Theodore Wing.; THE MILLBANK CASE. A Maine Mystery of To-day. By George Dyre Eldridge. 12mo. New York: Henry Holt & Co. $1.50.,na,BR432,1905-07-01T00:00:00Z,303
1815,4fc051d445c1498b0d24b4e4,7,1905,article,JOHN KNOX.; Andrew Lang's Life of the Scottish Reformer and Another Life by Dr. Henry Cowan.,na,BR433,1905-07-01T00:00:00Z,1731
1816,4fc03a7d45c1498b0d1e2e9e,7,1905,article,A Fresh Contribution to the Arguments Caused by Capt. Battine's Book.,H.E.D,BR438,1905-07-01T00:00:00Z,847
1817,4fc043f245c1498b0d20d21b,7,1905,article,"Mrs. Daniel t,othrop.",na,BR437,1905-07-01T00:00:00Z,111
1818,4fc043f245c1498b0d20d22a,7,1905,article,AS HURET SEES US.,na,BR436,1905-07-01T00:00:00Z,668
1819,4fc0466a45c1498b0d2181da,7,1905,article,The Popular Science Monthly.,na,BR433,1905-07-01T00:00:00Z,99
1820,4fc048a445c1498b0d2229e5,7,1905,article,PUBLIC LIBRARIES.,na,BR441,1905-07-01T00:00:00Z,479
1821,4fc04ef345c1498b0d23e7f1,7,1905,article,Brief Fiction by Popular Writers.,na,BR437,1905-07-01T00:00:00Z,113
1822,4fc03a7d45c1498b0d1e2e9f,7,1905,article,FAMOUS SAYINGS.,na,BR437,1905-07-01T00:00:00Z,139
1823,4fc043f245c1498b0d20d21c,7,1905,article,Poetry in This Bustling Age.,STEPHEN G. CLOW,BR438,1905-07-01T00:00:00Z,400
1824,4fc043f245c1498b0d20d22b,7,1905,article,"A GOLFER'S DIARY.; JOHN HENRY SMITH. A Humorous Romance of Outdoor Life. By Frederick Upham Adams. Illustrated by A.B. Frost. 12mo. New York: Doubleday, Page & Co. $1.50.",na,BR430,1905-07-01T00:00:00Z,615
1825,4fc048a445c1498b0d2229e6,7,1905,article,"The Emblem of Home.""",na,BR433,1905-07-01T00:00:00Z,82
1826,4fc04ef345c1498b0d23e7f2,7,1905,article,TREES AND FLOWERS.,na,BR437,1905-07-01T00:00:00Z,266
1827,4fc052b945c1498b0d24f7d8,7,1905,article,THE OTHER SIDE.; IN AND OUT OF THE LINES. An Accurate Account of Incidents During the Occupation of Georgia by Federal Troops in 1864-5. By Frances Thomas Howard. 12mo. Pp. 238. New York and Washington: The Neale Publishing Company. $1.50.,na,BR441,1905-07-01T00:00:00Z,682
1828,4fc043f245c1498b0d20d21d,7,1905,article,New Edition of Mark Twain.,na,BR431,1905-07-01T00:00:00Z,48
1829,4fc043f245c1498b0d20d223,7,1905,article,Up New York State.,na,BR437,1905-07-01T00:00:00Z,202
1830,4fc0451845c1498b0d212360,7,1905,article,"Letters of ""Amicus.""",na,BR441,1905-07-01T00:00:00Z,54
1831,4fc04ef345c1498b0d23e7f3,7,1905,article,An Index of Swinburne.,R.L.C. WHITE,BR438,1905-07-01T00:00:00Z,203
1832,4fc043f645c1498b0d20d7f9,7,1905,article,"THE HIDDEN WORLD.; The Shadows of a New Science -Three New Books on Hypnotism, Telepathy, and Metaphysical Phenomena Reviewed by Pendennis.*",na,BR429,1905-07-01T00:00:00Z,3107
1833,4fc051cc45c1498b0d24a8a1,7,1905,article,"CROCKETT'S SCOTS.; MAY MARGARET, Called ""The Fair Maid of Galloway."" By S.R. Crockett. 12mo. Pp. 375. New York: Dodd, Mead & Co. $1.50.",na,BR435,1905-07-01T00:00:00Z,471
1834,4fc051cc45c1498b0d24a8aa,7,1905,article,THE BARBIZON SCHOOL.,na,BR437,1905-07-01T00:00:00Z,215
1835,4fc03a7d45c1498b0d1e2e99,7,1905,article,"Lands of the Eastern Caliphate.""",na,BR437,1905-07-01T00:00:00Z,199
1836,4fc03a7d45c1498b0d1e2eb0,7,1905,article,The Youth of Washington.,A.F.B,BR439,1905-07-01T00:00:00Z,445
1837,4fc043f245c1498b0d20d216,7,1905,article,The New Era Magazine.,na,BR443,1905-07-01T00:00:00Z,85
1838,4fc04ef345c1498b0d23e7f5,7,1905,article,The Burlington Magazine.,na,BR436,1905-07-01T00:00:00Z,143
1839,4fc051cc45c1498b0d24a8ab,7,1905,article,Ghostly Sunshine.,CYRIL TYLER,BR438,1905-07-01T00:00:00Z,276
1840,4fc051cc45c1498b0d24a8b1,7,1905,article,A Volume of Saintly Love -- Ethics of Imperialism -- Announcements.,STEPHENSON BROWNE,BR439,1905-07-01T00:00:00Z,859
1841,4fc043f245c1498b0d20d22f,7,1905,article,"TOPICS UPPERMOST.; A New Story by Kipling -- The Earnings of Authors -- Maeterlinck's ""Joyzelle.""",na,BR429,1905-07-01T00:00:00Z,232
1842,4fc0466945c1498b0d2181ce,7,1905,article,WENDELL ABROAD.; The Harvard Professor Rebukes France for the Quality of Its Current Literature.,na,BR434,1905-07-01T00:00:00Z,1673
1843,4fc051cc45c1498b0d24a8a3,7,1905,article,HARDY AND OPTIMISM.,na,BR441,1905-07-01T00:00:00Z,625
1844,4fc051cc45c1498b0d24a8ac,7,1905,article,What Constitutes Plagiarism?,HAROLD BERMAN,BR438,1905-07-01T00:00:00Z,559
1845,4fc051cc45c1498b0d24a8b2,7,1905,article,Bought by Mr. Morgan.,na,BR436,1905-07-01T00:00:00Z,180
1846,4fc03a7d45c1498b0d1e2eac,7,1905,article,"NEW, WISE, GAY, AND AMAZING; Striking Bits of Current Comment from Various Sources at Home and Abroad.",na,BR440,1905-07-01T00:00:00Z,3184
1847,4fc03a7d45c1498b0d1e2eb2,7,1905,article,"In the Days Of Milton.""",na,BR437,1905-07-01T00:00:00Z,231
1848,4fc03a7d45c1498b0d1e2ebb,7,1905,article,LAST QUEEN OF NAPLES.,na,BR437,1905-07-01T00:00:00Z,306
1849,4fc03a7d45c1498b0d1e2eca,7,1905,article,English Law and Public Opinion.,na,BR443,1905-07-01T00:00:00Z,267
1850,4fc043f245c1498b0d20d218,7,1905,article,"Jessup's ""Charm of Youth.""",CHARLES PRESCOTT FULLER,BR439,1905-07-01T00:00:00Z,434
1851,4fc0466945c1498b0d2181cd,7,1905,article,Sargent's Mural Painting.,JOHN M. DAVIDSON,BR439,1905-07-01T00:00:00Z,391
1852,4fc051cc45c1498b0d24a8b3,7,1905,article,Village Sermons.,na,BR431,1905-07-01T00:00:00Z,56
1853,4fc052b345c1498b0d24ed50,7,1905,article,NEW YORK IN SUNSET.,na,BR436,1905-07-01T00:00:00Z,185
1854,4fc052b945c1498b0d24f6b6,7,1905,article,A KING'S CHAPLAIN; Letters from a Preacher to George II. to a Friend in the Country.*,na,BR431,1905-07-01T00:00:00Z,1658
1855,4fc03a7d45c1498b0d1e2ea4,7,1905,article,Teaching Morality.,na,BR440,1905-07-01T00:00:00Z,226
1856,4fc03a7d45c1498b0d1e2ebc,7,1905,article,Lippincott's List.,na,BR437,1905-07-01T00:00:00Z,214
1857,4fc0478745c1498b0d21d9f1,7,1905,article,The Bahamas.; THE BAHAMA ISLANDS. Edited by Prof. George Burbank Shattuck. 4to. Pp. about 700. Illustrated. Cloth. New York: The Macmillan Company. $10 net.,na,BR441,1905-07-01T00:00:00Z,347
1858,4fc051cc45c1498b0d24a8ae,7,1905,article,Review 1 -- No Title,na,BR429,1905-07-01T00:00:00Z,287
1859,4fc051cc45c1498b0d24a8b4,7,1905,article,History and Myth Mingled -- Significance of Names.,GEORGE O. HOLBROOK,BR438,1905-07-01T00:00:00Z,820
1860,4fc052b345c1498b0d24ed42,7,1905,article,Some Good Sellers.,na,BR435,1905-07-01T00:00:00Z,170
1861,4fc052b345c1498b0d24ed4b,7,1905,article,Review 2 -- No Title,na,BR429,1905-07-01T00:00:00Z,157
1862,4fc052b345c1498b0d24ed51,7,1905,article,Socrates.,na,BR444,1905-07-01T00:00:00Z,288
1863,4fc03a7d45c1498b0d1e2ea5,7,1905,article,Mrs. Ruth McEnery Stuart.,na,BR435,1905-07-01T00:00:00Z,67
1864,4fc03a7d45c1498b0d1e2ebd,7,1905,article,"All About Radium.; RADIUM EXPLAINED. A Popular Account of the Relations of Radium to the Natural World, to Scientific Thought, and to Human Life. By Dr. W.A. Hampson, M.A. Illustrative diagrams. One volume. Pp. x.-122. 8vo. Cloth. New York: Dodd, Mead & Co. 50 cents net.",na,BR442,1905-07-01T00:00:00Z,353
1865,4fc043f245c1498b0d20d229,7,1905,article,The Four Track News.,na,BR433,1905-07-01T00:00:00Z,127
1866,4fc051cc45c1498b0d24a8b5,7,1905,article,"NAHANT.; AN HISTORICAL ADDRESS. Delivered at the Celebration of the Fiftieth Anniversary of the Incorporation of the Town of Nahant July 14, 1853. By Henry Cabot Lodge. Map. Pp. 25. 8vo. Boards. Boston: W.A. Butterfield. $1.25 net:",na,BR434,1905-07-01T00:00:00Z,403
1867,4fc052b345c1498b0d24ed4c,7,1905,article,AUTHORS IN VACATION TIME; Where Some Are Recreating and Other Are Working -- The New Books Some Are Writing.,na,BR444,1905-07-01T00:00:00Z,1763
1868,4fc052b345c1498b0d24ed5b,7,1905,article,Books in Demand.,na,BR432,1905-07-01T00:00:00Z,77
1869,4fc03a7d45c1498b0d1e2ea6,7,1905,article,The Pitmans and Isbisters.,SIR ISAAC PITMAN & SONS. E. PITMAN,BR439,1905-07-01T00:00:00Z,252
1870,4fc03a7d45c1498b0d1e2eaf,7,1905,article,"SWINBURNE'S NOVEL.; He Prefers to Call It ""A Work of Prose Fiction -- Watts-Dunton's New Story.",Special Cable to THE NEW YORK TIMES,BR437,1905-07-01T00:00:00Z,318
1871,4fc0466a45c1498b0d2181d8,7,1905,article,"A SMART WOMAN.; Some of the Sayings of Helen Woljeska, Who May or May Not Have Really Existed.",na,BR441,1905-07-01T00:00:00Z,852
1872,4fc0478745c1498b0d21d9ed,7,1905,article,Review 4 -- No Title,MINNA THOMAS ANTRIM,BR438,1905-07-01T00:00:00Z,453
1873,4fc052b345c1498b0d24ed44,7,1905,article,Americans Abroad.,na,BR436,1905-07-01T00:00:00Z,200
1874,4fc052b345c1498b0d24ed4d,7,1905,article,Published by Lippincott.,na,BR440,1905-07-01T00:00:00Z,41
1875,4fc043f645c1498b0d20d7bf,7,1905,article,A Study of the Sociological Conditions Underlying Them in All Nations and Ages.*,na,BR435,1905-07-01T00:00:00Z,1543
1876,4fc043f645c1498b0d20d7c5,7,1905,article,"A JEWISH CARTON.; THE LITTLE CONSCRIPT. A Tale of the Reign of Nicholas I. By Ezra S. Brudno, Author of ""The Fugitive."" 12mo. Pp. 325. New York: Doubleday, Page & Co. $1.50.",na,BR444,1905-07-01T00:00:00Z,712
1877,4fc0478745c1498b0d21d9f4,7,1905,article,Art in Italy.,na,BR436,1905-07-01T00:00:00Z,114
1878,4fc051cc45c1498b0d24a8a8,7,1905,article,"CORYATES ""CRUIDITIES.""; CORYATES CRUIDITIES. By Thomas Coryate. In two volumes. Cloth. Pp. about 1,000. Illustrations. New York: The Macmillan Company. $6.50 net.",na,BR444,1905-07-01T00:00:00Z,625
1879,4fc052b345c1498b0d24ed54,7,1905,article,"ANCIENT SCULPTURE.; A HISTORY OF ANCIENT SCULPTURE. By Lucy M. Mitchell. New edition in one volume. Numerous illustrations. Svo. Cloth. Pp. 766. New York: Dodd, Mead & Co. $4 net. A GRAMMAR OF GREEK ART. By Percy Gardner. Litt. D. 12mo. Illustrated. Pp. 267. Cloth. New York: The Macmillan Company. $1.75.",na,BR431,1905-07-01T00:00:00Z,654
1880,4fc051cc45c1498b0d24a8a9,7,1905,article,This Week's Publications.,na,BR432,1905-07-01T00:00:00Z,128
1881,4fc03a7e45c1498b0d1e2fbf,7,1905,article,AMIABILITY.,na,BR452,1905-07-08T00:00:00Z,363
1882,4fc0466a45c1498b0d21822f,7,1905,article,EARTHLY PARADISE.,na,BR452,1905-07-08T00:00:00Z,573
1883,4fc03a7e45c1498b0d1e2faf,7,1905,article,The Declaration of Independence.,na,BR455,1905-07-08T00:00:00Z,118
1884,4fc03a7e45c1498b0d1e2fb5,7,1905,article,PENALTIES AND PRIZES.,na,BR445,1905-07-08T00:00:00Z,217
1885,4fc03a7e45c1498b0d1e2fbe,7,1905,article,HINDOO LOVE STORIES.,na,BR453,1905-07-08T00:00:00Z,381
1886,4fc03a8345c1498b0d1e39d2,7,1905,article,THE JAMAICAN NEGRO.; Good Pictures and a Better Account of England's Largest West India Island.,na,BR451,1905-07-08T00:00:00Z,1443
1887,4fc03a8445c1498b0d1e3bdf,7,1905,article,"NEW BOOKS ON MUSIC AND MUSICIANS; A Valuable Contribution to American Musical History -- Newman's ""Musical Studies"" and Fuller Maitland's Joachim.*",Written for THE NEW YORK TIMES BOOK REVIEW by RICHARD ALDRICH,BR448,1905-07-08T00:00:00Z,2547
1888,4fc051cc45c1498b0d24a929,7,1905,article,Education.,na,BR457,1905-07-08T00:00:00Z,57
1889,4fc052ba45c1498b0d24f815,7,1905,article,PRINCE KROPOTKIN.; His Informing But Prejudiced Book on Russian Literature.*,na,BR449,1905-07-08T00:00:00Z,1227
1890,4fc03a7d45c1498b0d1e2f9b,7,1905,article,Willis Boyd Allen's New Book.,na,BR447,1905-07-08T00:00:00Z,84
1891,4fc03a8445c1498b0d1e3b63,7,1905,article,"GAY PARISIANS.; F. Berkeley Smith's New Book About Their Life -- ""Out-Doors "" Means a Great Deal.",na,BR457,1905-07-08T00:00:00Z,1402
1892,4fc0451845c1498b0d2123b8,7,1905,article,Review 4 -- No Title,na,BR445,1905-07-08T00:00:00Z,300
1893,4fc0466a45c1498b0d218233,7,1905,article,An Opinion of Ruskin.,na,BR451,1905-07-08T00:00:00Z,292
1894,4fc04ef345c1498b0d23e822,7,1905,article,Loomis's First Novel.,na,BR452,1905-07-08T00:00:00Z,116
1895,4fc043f245c1498b0d20d2b0,7,1905,article,Mr. Carnegie's Books.,na,BR447,1905-07-08T00:00:00Z,40
1896,4fc0478745c1498b0d21da52,7,1905,article,A STORY BY PANSY.,na,BR447,1905-07-08T00:00:00Z,192
1897,4fc03a7e45c1498b0d1e2fbb,7,1905,article,Burma.,na,BR446,1905-07-08T00:00:00Z,88
1898,4fc043f245c1498b0d20d2c0,7,1905,article,"HOW THE AUTHORS ARE SUMMERING; Some by the Sea, Some in the Mountains, Some Are Abroad, but the Books Will Be Written All the Same.",na,BR460,1905-07-08T00:00:00Z,2342
1899,4fc0478745c1498b0d21da4d,7,1905,article,BOSTON NOTES.; A New Story by Laura E. Richards -- Bliss Carman's New Book.,STEPHENSON BROWNE,BR455,1905-07-08T00:00:00Z,1015
1900,4fc0478745c1498b0d21da53,7,1905,article,Review 5 -- No Title,na,BR445,1905-07-08T00:00:00Z,74
1901,4fc0478745c1498b0d21da5c,7,1905,article,"""The Old Curiosity Shop.""",na,BR456,1905-07-08T00:00:00Z,52
1902,4fc043f245c1498b0d20d2b2,7,1905,article,"""The Missourian.""",na,BR450,1905-07-08T00:00:00Z,102
1903,4fc0451b45c1498b0d2128d4,7,1905,article,SCHERER'S JAPAN.; A Popular History and Exposition of Nippon and Its People.,na,BR447,1905-07-08T00:00:00Z,1242
1904,4fc0478745c1498b0d21da4e,7,1905,article,"A STORY OF IRISH LIFE.; GLENANAAR. A Story of Irish Life. By the Very Rev. Canon P.A. Sheehan, D.D., author of ""My New Curato,"" &cc. Pp. 321. 12mo, cloth. Longmans, Green & Co. $1.50).",na,BR447,1905-07-08T00:00:00Z,357
1905,4fc0478745c1498b0d21da5d,7,1905,article,Review 2 -- No Title,na,BR445,1905-07-08T00:00:00Z,139
1906,4fc048a845c1498b0d22312b,7,1905,article,THE UKIYO-YE ARTISTS.; Dora Amsden's Study of Japanese Color Prints Before and After Hokusai.*,Written for THE NEW YORK TIMES BOOK REVIEW by CHARLES DE KAY,BR445,1905-07-08T00:00:00Z,1813
1907,4fc04ef345c1498b0d23e81f,7,1905,article,"""The Tale of a Crown.""",na,BR457,1905-07-08T00:00:00Z,75
1908,4fc03a7d45c1498b0d1e2f9f,7,1905,article,Review 1 -- No Title,na,BR445,1905-07-08T00:00:00Z,228
1909,4fc043f245c1498b0d20d2ad,7,1905,article,Trees.,na,BR457,1905-07-08T00:00:00Z,77
1910,4fc043f245c1498b0d20d2b3,7,1905,article,LITERARY OPINION SERIOUS AND DROLL.; Current Comment on a Variety of Topics from Domestic and Foreign Sources.,na,BR456,1905-07-08T00:00:00Z,3252
1911,4fc0451845c1498b0d2123bd,7,1905,article,Claims and Counterclaims.,na,BR460,1905-07-08T00:00:00Z,115
1912,4fc03a8445c1498b0d1e3c03,7,1905,article,NIPPON ROMANCE.; Mrs. Hugh Fraser's Exquisite Little Story of the Japan of Cherry Blossom and Kimono.*,na,BR446,1905-07-08T00:00:00Z,1230
1913,4fc043f245c1498b0d20d2ae,7,1905,article,"""France in America.""",na,BR451,1905-07-08T00:00:00Z,132
1914,4fc043f745c1498b0d20d883,7,1905,article,"THE CONSTITUTION.; CONSTITUTIONAL LAW IN THE UNITED STATES. By Emlin McClain, LL. D., Justice of the Supreme Court of Iowa. New York: Longmans, Green & Co.",na,BR449,1905-07-08T00:00:00Z,703
1915,4fc0451845c1498b0d2123b3,7,1905,article,Swinburne's New Book.,na,BR453,1905-07-08T00:00:00Z,93
1916,4fc0451c45c1498b0d2129aa,7,1905,article,"The Transvaal As It Is.; SOUTH AFRICA. A Glance at Current Conditions and Politics. By J.H. Balfour Browne. K.C. Pp. vi.-238. New York and London: Longmans, Green & Co. $2.50.",na,BR459,1905-07-08T00:00:00Z,656
1917,4fc0478745c1498b0d21da56,7,1905,article,Some Good Sellers.,na,BR451,1905-07-08T00:00:00Z,310
1918,4fc048a445c1498b0d222a41,7,1905,article,Review 3 -- No Title,na,BR445,1905-07-08T00:00:00Z,179
1919,4fc043f245c1498b0d20d2be,7,1905,article,TO EDITH WHARTON.; After Reading the July Number of Scribner's Magazine.,na,BR445,1905-07-08T00:00:00Z,111
1920,4fc0451845c1498b0d2123bb,7,1905,article,"A CARPATHIAN TALE.; SAWDUST. A Romance of the Timberlands. By Dorothea Gerard, author of ""The Eternal Woman,"" ""Miss Providence,"" &c. Pp. 361. 12mo. Cloth. Philadelphia: The John C. Winston Company. $1.50.",na,BR455,1905-07-08T00:00:00Z,472
1921,4fc0451845c1498b0d2123c1,7,1905,article,"FIRST WOMAN LECTURER; AN ADDRESS DELIVERED in 1802 in various towns in Massachusetts, Rhode Island, and New York. By Mrs. Deborah Sampson Gannett of Sharon, Mass., a soldier of the American Revolution. Reprinted by the Sharon Historical Society, with an introduction by Eugene Tappan. Corresponding Secretary of the Society. Portrait Pp. xi.-20. 8vo. Boards. Boston: W.A. Butterfield. 75 cents.",na,BR459,1905-07-08T00:00:00Z,416
1922,4fc043f245c1498b0d20d2c5,7,1905,article,The Woman's Home Companion.,na,BR453,1905-07-08T00:00:00Z,84
1923,4fc0451845c1498b0d2123c0,7,1905,article,UNTAMED WILDERNESS.; IN THE BROODING WILD. By Ridgwell Cullum. Frontispiece illustration. 12mo. Boston: L.C. Page & Co. $ 1.50.,na,BR457,1905-07-08T00:00:00Z,469
1924,4fc048a445c1498b0d222a4c,7,1905,article,THE BRITISH WHIGS.,na,BR453,1905-07-08T00:00:00Z,272
1925,4fc048a445c1498b0d222a52,7,1905,article,"A Plot Against the Prime Minister.; MILLIONS OF MISCHIEF. A Story of a Great Secret. By Headon Hill. 12mo. Illustrated. Akron, Ohio: The Saalfield Publishing Company. $1.50.",na,BR448,1905-07-08T00:00:00Z,340
1926,4fc051cc45c1498b0d24a92b,7,1905,article,"THE PORT-ROYALISTS.; A New Book About Pascal, Nicole, and Their Associates -- History in Scott.",Special Cable to THE NEW YORK TIMES. W,BR453,1905-07-08T00:00:00Z,288
1927,4fc043f245c1498b0d20d2b7,7,1905,article,New Harper Editions.,na,BR449,1905-07-08T00:00:00Z,51
1928,4fc043f245c1498b0d20d2c6,7,1905,article,Ralph Barton Perry.,na,BR453,1905-07-08T00:00:00Z,95
1929,4fc048a445c1498b0d222a44,7,1905,article,FORTHCOMING BOOKS.; Plans of Some of the Publishers for the Remainder of the Summer -- Promises for Autumn.,na,BR459,1905-07-08T00:00:00Z,955
1930,4fc048a445c1498b0d222a53,7,1905,article,"Harper's ""Book of Facts.""",na,BR451,1905-07-08T00:00:00Z,75
1931,4fc051cc45c1498b0d24a922,7,1905,article,IMMIGRATION.,na,BR452,1905-07-08T00:00:00Z,734
1932,4fc043f245c1498b0d20d2c7,7,1905,article,Poets on Thin Paper.,na,BR457,1905-07-08T00:00:00Z,69
1933,4fc051cc45c1498b0d24a91d,7,1905,article,A SAFE POKER BOOK.,na,BR453,1905-07-08T00:00:00Z,76
